place_id,name,link_review,URL,latitud,longitud,categoria
ChIJS5lcdLBVEZYRFa_Y_RuCV1g,Restaurant Puerto Fuy,https://www.google.com/maps/contrib/103326493536057771398/place/ChIJS5lcdLBVEZYRFa_Y_RuCV1g,https://www.google.com/maps/contrib/103326493536057771398/place/ChIJS5lcdLBVEZYRFa_Y_RuCV1g,-39.8732528,-71.8909606,Restaurante
ChIJc89ABXH8E5YR5RLLO0VLJ2Y,Eco Termas Pellaifa,https://www.google.com/maps/contrib/100149175052295745893/place/ChIJc89ABXH8E5YR5RLLO0VLJ2Y,https://www.google.com/maps/contrib/100149175052295745893/place/ChIJc89ABXH8E5YR5RLLO0VLJ2Y,-39.632076,-71.927857,Hotel
ChIJ__hwluDtFZYRpwlZLDHlsL0,Gohan Sushi & Shrimps,https://www.google.com/maps/contrib/101630091292093012497/place/ChIJ__hwluDtFZYRpwlZLDHlsL0,https://www.google.com/maps/contrib/101630091292093012497/place/ChIJ__hwluDtFZYRpwlZLDHlsL0,-39.8112068,-73.2466507,Restaurante
ChIJvQFsGXbuFZYRe4bz0f3Xomg,Cafe El Molino,https://www.google.com/maps/contrib/100983996035568942991/place/ChIJvQFsGXbuFZYRe4bz0f3Xomg,https://www.google.com/maps/contrib/100983996035568942991/place/ChIJvQFsGXbuFZYRe4bz0f3Xomg,-39.8129288,-73.2458834,Restaurante
ChIJ0UVnS0TuFZYRsCt4KpuQNpg,Parque Urbano El Bosque,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzdjQ2SWdBRRAB!2m1!1s0x0:0x9836909b2a782bb0!3m1!1s2@1:CIHM0ogKEICAgIC3v46IgAE%7CCgwIg5fEuQYQsJzYtgM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzdjQ2SWdBRRAB!2m1!1s0x0:0x9836909b2a782bb0!3m1!1s2@1:CIHM0ogKEICAgIC3v46IgAE%7CCgwIg5fEuQYQsJzYtgM%7C?hl=en,-39.8400078,-73.245232,Park
ChIJqR29jT8KFJYR3mKDC5ruNa4,Lago Pellaifa,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURyazctNUVnEAE!2m1!1s0x0:0xae35ee9a0b8362de!3m1!1s2@1:CIHM0ogKEICAgIDrk7-5Eg%7CCgwI-uzrtAYQiKPiuAM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURyazctNUVnEAE!2m1!1s0x0:0xae35ee9a0b8362de!3m1!1s2@1:CIHM0ogKEICAgIDrk7-5Eg%7CCgwI-uzrtAYQiKPiuAM%7C?hl=en,-39.5967314,-71.9780607,Beach
ChIJuwuAPHjuFZYRWIBXLtjuOys,Hotel Melillanca,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzcjlHUkNnEAE!2m1!1s0x0:0x2b3beed82e578058!3m1!1s2@1:CIHM0ogKEICAgIC3r9GRCg%7CCgsIoODCuQYQ8JHIBw%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzcjlHUkNnEAE!2m1!1s0x0:0x2b3beed82e578058!3m1!1s2@1:CIHM0ogKEICAgIC3r9GRCg%7CCgsIoODCuQYQ8JHIBw%7C?hl=en,-39.8134314,-73.2403697,Hotel
ChIJ-WsCdZP8E5YRlq3M8O6doQI,TERMAS HIPOLITO MUÑOZ,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzMHJ1WldnEAE!2m1!1s0x0:0x2a19deef0ccad96!3m1!1s2@1:CIHM0ogKEICAgIC30ruZWg%7CCgwIrrOiuQYQuMTO2AI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzMHJ1WldnEAE!2m1!1s0x0:0x2a19deef0ccad96!3m1!1s2@1:CIHM0ogKEICAgIC30ruZWg%7CCgwIrrOiuQYQuMTO2AI%7C?hl=en,-39.7642878,-71.7930454,Mountain cabin
ChIJz6JOHSfvFZYRf7UTPCMEn_4,Fuente Valdiviana,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURYNVpfUE9BEAE!2m1!1s0x0:0xfe9f04233c13b57f!3m1!1s2@1:CIHM0ogKEICAgIDX5Z_POA%7CCgsIg92EuQYQkMfQcQ%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURYNVpfUE9BEAE!2m1!1s0x0:0xfe9f04233c13b57f!3m1!1s2@1:CIHM0ogKEICAgIDX5Z_POA%7CCgsIg92EuQYQkMfQcQ%7C?hl=en,-39.8162764,-73.2437707,Restaurant
ChIJtW86PuGWFpYRtiWMCk_L57o,Restaurant Don Floro,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzaUptRThBRRAB!2m1!1s0x0:0xbae7cb4f0a8c25b6!3m1!1s2@1:CIHM0ogKEICAgID3iJmE8AE%7CCgwIt8vIuQYQ4JK-xAE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzaUptRThBRRAB!2m1!1s0x0:0xbae7cb4f0a8c25b6!3m1!1s2@1:CIHM0ogKEICAgID3iJmE8AE%7CCgwIt8vIuQYQ4JK-xAE%7C?hl=en,-40.1262044,-72.3982783,Chilean
ChIJD79D0aeME5YRgOQE05krUpM,Termas el Rincon,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzOXQtMFRREAE!2m1!1s0x0:0x93522b99d304e480!3m1!1s2@1:CIHM0ogKEICAgIC39t-0TQ%7CCgwIvfPOuQYQ-Kb9mAM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzOXQtMFRREAE!2m1!1s0x0:0x93522b99d304e480!3m1!1s2@1:CIHM0ogKEICAgIC39t-0TQ%7CCgwIvfPOuQYQ-Kb9mAM%7C?hl=en,-39.5070882,-71.8543606,Thermal baths
ChIJsXmQWYFtFJYRzFEkXYpgPTk,Calafquén Lake,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNiNTVySEZREAE!2m1!1s0x0:0x393d608a5d2451cc!3m1!1s2@1:CIHM0ogKEICAgICb55rHFQ%7CCgsItsGktQYQoMeRZQ%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNiNTVySEZREAE!2m1!1s0x0:0x393d608a5d2451cc!3m1!1s2@1:CIHM0ogKEICAgICb55rHFQ%7CCgsItsGktQYQoMeRZQ%7C?hl=en,-39.5152318,-72.1534606,Lake
ChIJRUYqzcuUFpYRGmr3IDJEA3s,Ranco Lake,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURMbHJXT2dBRRAB!2m1!1s0x0:0x7b03443220f76a1a!3m1!1s2@1:CIHM0ogKEICAgIDLlrWOgAE%7CCgwIkun1swYQoPe6zwE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURMbHJXT2dBRRAB!2m1!1s0x0:0x7b03443220f76a1a!3m1!1s2@1:CIHM0ogKEICAgIDLlrWOgAE%7CCgwIkun1swYQoPe6zwE%7C?hl=en,-40.1826442,-72.4021423,Lake
ChIJFZAcZcLtFZYRxnbV5wLNe2k,Puente Caucau,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMyOGYyRDNBRRAB!2m1!1s0x0:0x697bcd02e7d576c6!3m1!1s2@1:CIHM0ogKEICAgIC28f2D3AE%7CCgsImoPuuAYQwPqiaw%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMyOGYyRDNBRRAB!2m1!1s0x0:0x697bcd02e7d576c6!3m1!1s2@1:CIHM0ogKEICAgIC28f2D3AE%7CCgsImoPuuAYQwPqiaw%7C?hl=en,-39.8009617,-73.2521763,Bridge
ChIJ-zVovzs1EZYRKsQ5R0MsZLg,Termas de Chihuío,https://www.google.com/maps/contrib/114687750787202840193/place/ChIJ-zVovzs1EZYRKsQ5R0MsZLg,https://www.google.com/maps/contrib/114687750787202840193/place/ChIJ-zVovzs1EZYRKsQ5R0MsZLg,-40.194279,-71.9359603,Balneario
ChIJRVPJPot5FpYRWk2wMeglcqc,Terminal De Buses Paillaco,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMza2JQZUxBEAE!2m1!1s0x0:0xa77225e831b04d5a!3m1!1s2@1:CIHM0ogKEICAgIC3kbPeLA%7CCgwIirutuQYQiPS5kwM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMza2JQZUxBEAE!2m1!1s0x0:0xa77225e831b04d5a!3m1!1s2@1:CIHM0ogKEICAgIC3kbPeLA%7CCgwIirutuQYQiPS5kwM%7C?hl=en,-40.0730918,-72.8739556,Transportation service
ChIJEWizxhwLFJYR5FwfOtsKtgU,Acotur Patagonia Chile - Agencia de Turismo & Viajes,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURuOWJDUVpnEAE!2m1!1s0x0:0x5b60adb3a1f5ce4!3m1!1s2@1:CIHM0ogKEICAgIDn9bCQZg%7CCgwIkZmUuAYQkLL6jwE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURuOWJDUVpnEAE!2m1!1s0x0:0x5b60adb3a1f5ce4!3m1!1s2@1:CIHM0ogKEICAgIDn9bCQZg%7CCgwIkZmUuAYQkLL6jwE%7C?hl=en,-39.5709288,-72.0039905,Tour agency
ChIJU5mMuGi_FpYRQ34uReJxmxc,Hotel Spa Termas Llifen,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzbDgzeGtRRRAB!2m1!1s0x0:0x179b71e2452e7e43!3m1!1s2@1:CIHM0ogKEICAgIC3l83xkQE%7CCgwI4cfAuQYQ-PSAvAI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzbDgzeGtRRRAB!2m1!1s0x0:0x179b71e2452e7e43!3m1!1s2@1:CIHM0ogKEICAgIC3l83xkQE%7CCgwI4cfAuQYQ-PSAvAI%7C?hl=en,-40.2056344,-72.2631203,Hotel
ChIJiRMn1b2dFZYRO4K-ehXvJCc,Mehuin.com,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3dGRpLW5RRRAB!2m1!1s0x0:0x2724ef157abe823b!3m1!1s2@1:CIHM0ogKEICAgID7tdi-nQE%7CCgwI772ztgYQ-Oe0ugI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3dGRpLW5RRRAB!2m1!1s0x0:0x2724ef157abe823b!3m1!1s2@1:CIHM0ogKEICAgID7tdi-nQE%7CCgwI772ztgYQ-Oe0ugI%7C?hl=en,-39.4385784,-73.2171808,Tourist attraction
ChIJJ_KrvejtFZYRHSNfydvlXW4,Laguna de Lotos,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzeEt1elR3EAE!2m1!1s0x0:0x6e5de5dbc95f231d!3m1!1s2@1:CIHM0ogKEICAgIC3xKuzTw%7CCgsItdeauQYQwPaDWg%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzeEt1elR3EAE!2m1!1s0x0:0x6e5de5dbc95f231d!3m1!1s2@1:CIHM0ogKEICAgIC3xKuzTw%7CCgsItdeauQYQwPaDWg%7C?hl=en,-39.8034285,-73.2575377,Park
ChIJP3TMU3zuFZYRJ1c0jcGI8zU,Torreón del Barro,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzeklTMGlRRRAB!2m1!1s0x0:0x35f388c18d345727!3m1!1s2@1:CIHM0ogKEICAgID3zIS0iQE%7CCgsIyYPPuQYQ8Kf8Dw%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzeklTMGlRRRAB!2m1!1s0x0:0x35f388c18d345727!3m1!1s2@1:CIHM0ogKEICAgID3zIS0iQE%7CCgsIyYPPuQYQ8Kf8Dw%7C?hl=en,-39.8177324,-73.2324918,Historical landmark
ChIJzZ1YKHfuFZYRmrUoiXVOe_0,Clover Irish Pub,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzb0syS0dnEAE!2m1!1s0x0:0xfd7b4e758928b59a!3m1!1s2@1:CIHM0ogKEICAgID3oK2KGg%7CCgwIv5vGuQYQ6LHmgAE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzb0syS0dnEAE!2m1!1s0x0:0xfd7b4e758928b59a!3m1!1s2@1:CIHM0ogKEICAgID3oK2KGg%7CCgwIv5vGuQYQ6LHmgAE%7C?hl=en,-39.8165698,-73.2437827,Bar
ChIJSaB5vKIEFJYR1C0zkb0CArQ,Mirador Toledo,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzek0tb0x3EAE!2m1!1s0x0:0xb40202bd91332dd4!3m1!1s2@1:CIHM0ogKEICAgIC3zM-oLw%7CCgwI2v6duQYQuKr8kQM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzek0tb0x3EAE!2m1!1s0x0:0xb40202bd91332dd4!3m1!1s2@1:CIHM0ogKEICAgIC3zM-oLw%7CCgwI2v6duQYQuKr8kQM%7C?hl=en,-39.7907112,-72.1188779,Observation deck
ChIJGU-1mD33FZYRAnejSQ8XIpg,Museo de Sitio Castillo San Pedro de Alcántara,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzbFBHWm9nRRAB!2m1!1s0x0:0x9822170f49a37702!3m1!1s2@1:CIHM0ogKEICAgID3lPGZogE%7CCgwIjaTNuQYQ2Kfr2AE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzbFBHWm9nRRAB!2m1!1s0x0:0x9822170f49a37702!3m1!1s2@1:CIHM0ogKEICAgID3lPGZogE%7CCgwIjaTNuQYQ2Kfr2AE%7C?hl=en,-39.8872153,-73.3930613,Fortress
ChIJOTSZs1XuFZYRa6kQcsXIXa0,Panaderia Puritan Fundadores,https://www.google.com/maps/contrib/109879161898659542522/place/ChIJOTSZs1XuFZYRa6kQcsXIXa0,https://www.google.com/maps/contrib/109879161898659542522/place/ChIJOTSZs1XuFZYRa6kQcsXIXa0,-39.8507539,-73.2346822,Panadería
ChIJyQZhfHjuFZYR1GgdEYoB7sI,Parrilla de Thor,https://www.google.com/maps/contrib/108356653760973654180/place/ChIJyQZhfHjuFZYR1GgdEYoB7sI,https://www.google.com/maps/contrib/108356653760973654180/place/ChIJyQZhfHjuFZYR1GgdEYoB7sI,-39.8115158,-73.2392642,Restaurante
ChIJo4PcSs3tFpYR-RDKpc4Uv78,Las Vigas Restaurante,https://www.google.com/maps/contrib/103430169994472327018/place/ChIJo4PcSs3tFpYR-RDKpc4Uv78,https://www.google.com/maps/contrib/103430169994472327018/place/ChIJo4PcSs3tFpYR-RDKpc4Uv78,-40.32149,-72.4732801,Restaurante
ChIJ96d6c3TuFZYRCkPDkFfSAGA,Torreón de los Canelos,https://www.google.com/maps/contrib/113065451885533771329/place/ChIJ96d6c3TuFZYRCkPDkFfSAGA,https://www.google.com/maps/contrib/113065451885533771329/place/ChIJ96d6c3TuFZYRCkPDkFfSAGA,-39.8178053,-73.2485988,Lugar de interés histórico
ChIJAZbdcuvuFZYRF6HqRvJ0iJM,Piscina Aqua Valdivia,https://www.google.com/maps/contrib/115711081888735268330/place/ChIJAZbdcuvuFZYRF6HqRvJ0iJM,https://www.google.com/maps/contrib/115711081888735268330/place/ChIJAZbdcuvuFZYRF6HqRvJ0iJM,-39.8294072,-73.2102701,Piscina cubierta
ChIJdaOzb63vFZYR6PZZ-KvEMac,Terminal de Buses Valdivia,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzb3Rua3RRRRAB!2m1!1s0x0:0xa731c4abf859f6e8!3m1!1s2@1:CIHM0ogKEICAgID3otnktQE%7CCgsIsenSuQYQ0OjMPg%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzb3Rua3RRRRAB!2m1!1s0x0:0xa731c4abf859f6e8!3m1!1s2@1:CIHM0ogKEICAgID3otnktQE%7CCgsIsenSuQYQ0OjMPg%7C?hl=en,-39.8152885,-73.2354017,Transportation service
ChIJn9qreq_3FZYREhsUy5noZu0,"Castillo San Sebastian de la Cruz, Corral. Sistema de fuertes de Valdivia",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzb3J6S3BnRRAB!2m1!1s0x0:0xed66e899cb141b12!3m1!1s2@1:CIHM0ogKEICAgID3orzKpgE%7CCgwIrtjSuQYQ2KXenwM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzb3J6S3BnRRAB!2m1!1s0x0:0xed66e899cb141b12!3m1!1s2@1:CIHM0ogKEICAgID3orzKpgE%7CCgwIrtjSuQYQ2KXenwM%7C?hl=en,-39.8884039,-73.4268096,Tourist attraction
ChIJH8YLuzLvFZYRCnGLbvS02lI,Chocolatería Entrelagos,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzdUpicFVnEAE!2m1!1s0x0:0x52dab4f46e8b710a!3m1!1s2@1:CIHM0ogKEICAgID3uJbpUg%7CCgwI9_TKuQYQ-PSQjQI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzdUpicFVnEAE!2m1!1s0x0:0x52dab4f46e8b710a!3m1!1s2@1:CIHM0ogKEICAgID3uJbpUg%7CCgwI9_TKuQYQ-PSQjQI%7C?hl=en,-39.8154343,-73.2464718,Chocolate cafe
ChIJgZFwLt_tFZYRS6o-h0legKc,Costanera Arturo Prat,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzaG9DQVJBEAE!2m1!1s0x0:0xa7805e49873eaa4b!3m1!1s2@1:CIHM0ogKEICAgIC3hoCARA%7CCgwI0YCmuQYQoPv01AI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzaG9DQVJBEAE!2m1!1s0x0:0xa7805e49873eaa4b!3m1!1s2@1:CIHM0ogKEICAgIC3hoCARA%7CCgwI0YCmuQYQoPv01AI%7C?hl=en,-39.8133063,-73.2481633,Tourist attraction
ChIJGbcF1L32FZYRr8j_7W3rFQM,Playa Los Molinos,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzekt2NGJREAE!2m1!1s0x0:0x315eb6dedffc8af!3m1!1s2@1:CIHM0ogKEICAgID3zKv4bQ%7CCgwIharPuQYQkMq_oAE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzekt2NGJREAE!2m1!1s0x0:0x315eb6dedffc8af!3m1!1s2@1:CIHM0ogKEICAgID3zKv4bQ%7CCgwIharPuQYQkMq_oAE%7C?hl=en,-39.8469592,-73.3927636,Tourist attraction
ChIJi8GkbHbuFZYROiTMdGti9QQ,Plaza de la República,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzNUtDX3hnRRAB!2m1!1s0x0:0x4f5626b74cc243a!3m1!1s2@1:CIHM0ogKEICAgID35KC_xgE%7CCgwI8eHMuQYQwJbUmgI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzNUtDX3hnRRAB!2m1!1s0x0:0x4f5626b74cc243a!3m1!1s2@1:CIHM0ogKEICAgID35KC_xgE%7CCgwI8eHMuQYQwJbUmgI%7C?hl=en,-39.8142014,-73.2459131,City park
ChIJw6aF4XNNEZYRDG132rrhRlc,Reserva Biológica Huilo Huilo,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNYMTQzQkV3EAE!2m1!1s0x0:0x5746e1bada776d0c!3m1!1s2@1:CIHM0ogKEICAgICX143BEw%7CCgwI0YnauAYQ4JLIlwE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNYMTQzQkV3EAE!2m1!1s0x0:0x5746e1bada776d0c!3m1!1s2@1:CIHM0ogKEICAgICX143BEw%7CCgwI0YnauAYQ4JLIlwE%7C?hl=en,-40.0299532,-71.9527831,Nature preserve
ChIJrXYIBHTuFZYRYiaX2ctZLJk,La Última Frontera,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUREOHFPdk5BEAE!2m1!1s0x0:0x992c59cbd9972662!3m1!1s2@1:CIHM0ogKEICAgIDD8qOvNA%7CCgwIgd3LsAYQ6Jfs8AE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUREOHFPdk5BEAE!2m1!1s0x0:0x992c59cbd9972662!3m1!1s2@1:CIHM0ogKEICAgIDD8qOvNA%7CCgwIgd3LsAYQ6Jfs8AE%7C?hl=en,-39.8175752,-73.2475073,Restaurant
ChIJhWd7vuDtFZYRcVC_OeXPzYs,El Growler,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzNmZhdWFBEAE!2m1!1s0x0:0x8bcdcfe539bf5071!3m1!1s2@1:CIHM0ogKEICAgIC36fauaA%7CCgwIoeuvuQYQoI3U2gM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzNmZhdWFBEAE!2m1!1s0x0:0x8bcdcfe539bf5071!3m1!1s2@1:CIHM0ogKEICAgIC36fauaA%7CCgwIoeuvuQYQoI3U2gM%7C?hl=en,-39.8099551,-73.2541096,Bar
ChIJGaiyxeDtFZYRmDV1MgjNcP0,Bar Bundor,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzb296V3VRRRAB!2m1!1s0x0:0xfd70cd0832753598!3m1!1s2@1:CIHM0ogKEICAgID3oozWuQE%7CCgwIidbSuQYQ0L6_wQI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzb296V3VRRRAB!2m1!1s0x0:0xfd70cd0832753598!3m1!1s2@1:CIHM0ogKEICAgID3oozWuQE%7CCgwIidbSuQYQ0L6_wQI%7C?hl=en,-39.8097689,-73.2549275,Bar
ChIJ6ctjIIjuFZYRaajpR_3tJho,Botellas Licorería,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnakttZnJRRRAB!2m1!1s0x0:0x1a26edfd47e9a869!3m1!1s2@1:CIHM0ogKEICAgICgjKmfrQE%7CCgwIhZW5uQYQ0LyRlgM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnakttZnJRRRAB!2m1!1s0x0:0x1a26edfd47e9a869!3m1!1s2@1:CIHM0ogKEICAgICgjKmfrQE%7CCgwIhZW5uQYQ0LyRlgM%7C?hl=en,-39.8214234,-73.228885,Liquor store
ChIJVUXQzwcbFJYRuaTaLvRCa2U,Mirador Rucatrehua,https://www.google.com/maps/contrib/106342124995136506597/place/ChIJVUXQzwcbFJYRuaTaLvRCa2U,https://www.google.com/maps/contrib/106342124995136506597/place/ChIJVUXQzwcbFJYRuaTaLvRCa2U,-39.7508711,-72.1615339,Mirador
ChIJ_z5-puHtFZYRLu_QuipKrwg,Parque Santa Inés,https://www.google.com/maps/contrib/108236580566442399575/place/ChIJ_z5-puHtFZYRLu_QuipKrwg,https://www.google.com/maps/contrib/108236580566442399575/place/ChIJ_z5-puHtFZYRLu_QuipKrwg,-39.8106822,-73.2571273,Parque
ChIJ1YP5vpPuFZYRRDJn_vqRDjI,Restaurante Flotante Camino de Luna,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzck8yRFlBEAE!2m1!1s0x0:0x320e91fafe673244!3m1!1s2@1:CIHM0ogKEICAgID3rO2DYA%7CCgwIxt7PuQYQgPyK2AI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzck8yRFlBEAE!2m1!1s0x0:0x320e91fafe673244!3m1!1s2@1:CIHM0ogKEICAgID3rO2DYA%7CCgwIxt7PuQYQgPyK2AI%7C?hl=en,-39.811236,-73.2476951,Restaurant
ChIJ4WUDMXnEFpYRiL6jlLsDJgY,Saltos Miradores del Ranco,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSURubmVScRAB!2m1!1s0x0:0x62603bb94a3be88!3m1!1s2@1:CIHM0ogKEICAgIDnneRq%7CCgwIxL-WuAYQuL6a7QE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSURubmVScRAB!2m1!1s0x0:0x62603bb94a3be88!3m1!1s2@1:CIHM0ogKEICAgIDnneRq%7CCgwIxL-WuAYQuL6a7QE%7C?hl=en,-40.3289497,-72.2324155,Observation deck
